id,email,firstName,lastName,phone,role,createdAt
a66f45cf-d460-484a-93c1-7344deb3d42c,aliyu.ojo430@gmail.com,Aliyu,Ojo,09038910049,member,"""2025-11-12T20:21:19.493Z"""
4b08e749-01c3-4101-a027-4895f87b0fa7,olusegun.akinola431@yahoo.com,Olusegun,Akinola,08068215209,member,"""2025-11-12T20:21:19.493Z"""
727f4840-607e-4cb6-a0da-f4fd124502df,buhari.okafor432@gmail.com,Buhari,Okafor,09068140846,member,"""2025-11-12T20:21:19.582Z"""
520299a1-c15e-4add-a264-7fd7ab490d7d,adebayo.chinwe433@yahoo.com,Adebayo,Chinwe,08064009833,member,"""2025-11-12T20:21:19.582Z"""
1b520951-0334-4152-997b-da305c6f7652,adebayo.saleh434@gmail.com,Adebayo,Saleh,09038341388,member,"""2025-11-12T20:21:19.582Z"""
02924c80-86b0-4851-869a-a56e1b413bec,babatunde.lawal435@yahoo.com,Babatunde,Lawal,09037948983,member,"""2025-11-12T20:21:19.582Z"""
12414461-26d7-401a-abf3-605e26d8aae8,jamila.ali436@yahoo.com,Jamila,Ali,09063208896,member,"""2025-11-12T20:21:19.582Z"""
ff7710a6-8c4d-447b-8cda-a55317e090f3,emeka.bello437@yahoo.com,Emeka,Bello,08031208617,member,"""2025-11-12T20:21:19.582Z"""
72d55cea-8a57-4239-bc19-cb82747e5d58,olusegun.haruna438@gmail.com,Olusegun,Haruna,07067341133,member,"""2025-11-12T20:21:19.668Z"""
67e7c244-4cfd-4176-a3e1-a0a12da89007,adebayo.ali439@gmail.com,Adebayo,Ali,07067045079,member,"""2025-11-12T20:21:19.668Z"""
831fefd4-fddc-4e0d-a750-67db6381b908,chioma.uzor440@yahoo.com,Chioma,Uzor,08137302026,member,"""2025-11-12T20:21:19.668Z"""
45d1c2e4-a6af-43ab-a6e0-9f080defce2c,asabe.chukwu441@gmail.com,Asabe,Chukwu,08066592725,member,"""2025-11-12T20:21:19.668Z"""
cdec2000-fabc-4b97-8220-848b612b9b54,adebayo.obi442@yahoo.com,Adebayo,Obi,08036200370,member,"""2025-11-12T20:21:19.668Z"""
c916360f-192e-48ef-92f1-a870b0210bf4,hauwa.abdullahi443@yahoo.com,Hauwa,Abdullahi,08061221595,member,"""2025-11-12T20:21:19.668Z"""
435a6b38-c0c4-4f77-b284-3575d97d8f94,mohammed.sadiq444@gmail.com,Mohammed,Sadiq,08131903329,member,"""2025-11-12T20:21:19.756Z"""
714cad4e-cd47-4fe1-a509-52fd32739303,garba.bala445@gmail.com,Garba,Bala,08063740992,member,"""2025-11-12T20:21:19.756Z"""
1266c110-6554-4933-9b96-d4221af20159,safiya.musa446@gmail.com,Safiya,Musa,08066348150,member,"""2025-11-12T20:21:19.756Z"""
58309a37-c5ae-4653-be02-996c84d38a69,chinonso.bello447@yahoo.com,Chinonso,Bello,08035086257,member,"""2025-11-12T20:21:19.756Z"""
32cd5bd6-26ef-4267-acb4-0d276c780735,abdullahi.chinwe448@gmail.com,Abdullahi,Chinwe,08139341213,member,"""2025-11-12T20:21:19.756Z"""
00b0b399-f264-41b3-8250-e3593ec496d0,oluwaseun.chukwu449@yahoo.com,Oluwaseun,Chukwu,08143745518,member,"""2025-11-12T20:21:19.756Z"""
09aa5a65-8461-46cf-9c3b-e9f623487f60,mohammed.okafor450@yahoo.com,Mohammed,Okafor,08038866347,member,"""2025-11-12T20:21:19.844Z"""
90405532-5f92-45df-9aa9-b2bed9d32222,omolara.chinwe451@yahoo.com,Omolara,Chinwe,09036219433,member,"""2025-11-12T20:21:19.844Z"""
ab899e6d-9fda-4854-bcc4-b68931466d75,chiamaka.tijani452@yahoo.com,Chiamaka,Tijani,07039668669,member,"""2025-11-12T20:21:19.844Z"""
1826977e-5f20-410a-b3a2-b1d01f58fe3a,ngozi.chukwuemeka453@yahoo.com,Ngozi,Chukwuemeka,08136836160,member,"""2025-11-12T20:21:19.844Z"""
4fbe4730-26f5-4ee2-a209-4dd8cc63bd1c,ibrahim.afolabi454@yahoo.com,Ibrahim,Afolabi,07067126157,member,"""2025-11-12T20:21:19.844Z"""
157bdf39-aa72-4e9b-b106-fd097772ed2a,ikechukwu.abdullahi455@yahoo.com,Ikechukwu,Abdullahi,08136450910,member,"""2025-11-12T20:21:19.844Z"""
03d1a20a-1ee1-4006-9123-00726d3efa5f,garba.okonkwo0@yahoo.com,Garba,Okonkwo,07034647594,member,"""2025-11-12T20:22:28.808Z"""
e32fbbac-b249-48c4-8496-a88eb13445f9,hadiza.ojo1@yahoo.com,Hadiza,Ojo,07034966336,member,"""2025-11-12T20:22:28.808Z"""
8ab44e97-2f19-4ea6-9ddf-6fe1c4396ad7,khadija.williams2@gmail.com,Khadija,Williams,08132643548,member,"""2025-11-12T20:22:28.808Z"""
17d9afa5-1cf4-47bd-a579-44d420e9def9,folake.haruna3@yahoo.com,Folake,Haruna,09036955825,member,"""2025-11-12T20:22:28.808Z"""
69d4b82b-752c-4aec-a1e3-1c5d300ea6ad,oluwaseun.umar4@gmail.com,Oluwaseun,Umar,08147280398,member,"""2025-11-12T20:22:28.808Z"""
d14b6877-355a-48f1-8f56-455a5dec9aee,hadiza.afolabi5@yahoo.com,Hadiza,Afolabi,07062488160,member,"""2025-11-12T20:22:28.808Z"""
cb88c9bc-a51e-4c9f-8839-72f3e92919f6,fatima.yusuf6@gmail.com,Fatima,Yusuf,08144026863,member,"""2025-11-12T20:22:28.903Z"""
4988d088-49ee-4221-ab93-31c2b5ddc05c,zainab.tijani7@yahoo.com,Zainab,Tijani,08135643797,member,"""2025-11-12T20:22:28.903Z"""
7420a949-84d7-44c5-9d3e-1111b842e915,musa.umar8@yahoo.com,Musa,Umar,09065701243,member,"""2025-11-12T20:22:28.903Z"""
6418e30a-3ae9-4ceb-a31c-54e4a11c5daa,olumide.bello9@yahoo.com,Olumide,Bello,08063093243,member,"""2025-11-12T20:22:28.903Z"""
ac85a691-26de-4ab8-8ae2-f82ef1ffa7fb,emeka.saleh10@gmail.com,Emeka,Saleh,09033309002,member,"""2025-11-12T20:22:28.903Z"""
40782bfa-9a58-481b-b797-1ef3596e1ec1,chioma.mohammed11@yahoo.com,Chioma,Mohammed,08036210618,member,"""2025-11-12T20:22:28.903Z"""
7aaa045f-c299-4faa-bad0-b7103a93c958,khadija.williams12@yahoo.com,Khadija,Williams,08134679918,member,"""2025-11-12T20:22:28.997Z"""
48739163-deda-4d5d-822a-57cac903e5e1,adewale.adeyemi13@gmail.com,Adewale,Adeyemi,09067194060,member,"""2025-11-12T20:22:28.997Z"""
67cb25ab-6308-4da6-be6f-c5d3d44deb4d,babatunde.ibrahim14@yahoo.com,Babatunde,Ibrahim,07061915712,member,"""2025-11-12T20:22:28.997Z"""
9d244330-fa17-427f-b49a-ef91191aeeb7,tunde.ahmed15@gmail.com,Tunde,Ahmed,08135178695,member,"""2025-11-12T20:22:28.997Z"""
04fc3e76-4135-437b-84c8-cbfbaa561827,bashir.okeke16@yahoo.com,Bashir,Okeke,07069546724,member,"""2025-11-12T20:22:28.997Z"""
c6a96568-39ff-4562-9fa1-de223a68c4bf,mohammed.tijani17@yahoo.com,Mohammed,Tijani,09067068333,member,"""2025-11-12T20:22:28.997Z"""
e0544f6f-2481-4db0-9a6f-9aeb0670b8d2,safiya.suleiman18@yahoo.com,Safiya,Suleiman,08036668850,member,"""2025-11-12T20:22:29.092Z"""
a1d45705-6d1a-4f3d-83d0-de28177fd3de,zainab.ojo19@gmail.com,Zainab,Ojo,08031809365,member,"""2025-11-12T20:22:29.092Z"""
be03ce52-8788-478e-bd82-30d83e2a2438,chiamaka.umar20@gmail.com,Chiamaka,Umar,08137288753,member,"""2025-11-12T20:22:29.092Z"""
b11da104-2fd4-4f8c-b4a2-7811b2f6a7ca,titilayo.garba21@yahoo.com,Titilayo,Garba,08066872738,member,"""2025-11-12T20:22:29.092Z"""
266f34fd-09d9-45f7-a1c8-c50e5ad436b9,olumide.suleiman22@yahoo.com,Olumide,Suleiman,08062080222,member,"""2025-11-12T20:22:29.092Z"""
113e7fdc-175c-4937-8145-caa04dce9002,adeola.abubakar23@yahoo.com,Adeola,Abubakar,08145156642,member,"""2025-11-12T20:22:29.092Z"""
11b2d6ee-678a-4f09-9efe-e9be6d94d124,kehinde.suleiman24@gmail.com,Kehinde,Suleiman,08135785603,member,"""2025-11-12T20:22:29.186Z"""
76b9f5b1-b6eb-4be5-9b7d-8013f4a8e461,adewale.okeke25@yahoo.com,Adewale,Okeke,08135365816,member,"""2025-11-12T20:22:29.186Z"""
af22d86c-3b5e-4e93-b1c8-191352941956,tunde.okafor26@gmail.com,Tunde,Okafor,08035831799,member,"""2025-11-12T20:22:29.186Z"""
23e62686-0b55-4b5c-8271-e766a5b5c89f,adewale.anyanwu27@yahoo.com,Adewale,Anyanwu,08145811985,member,"""2025-11-12T20:22:29.186Z"""
5199d913-e36b-4750-9819-7197d7102054,amara.haruna28@yahoo.com,Amara,Haruna,08131607783,member,"""2025-11-12T20:22:29.186Z"""
50a5de19-bc19-472d-960a-4e83c49cb1b8,adebayo.yakubu29@gmail.com,Adebayo,Yakubu,07064362520,member,"""2025-11-12T20:22:29.186Z"""
e3ff0424-c978-4dc0-af7e-02e4ae166992,oluwaseun.abubakar30@gmail.com,Oluwaseun,Abubakar,08135239232,member,"""2025-11-12T20:22:29.280Z"""
ce90f909-766a-4cfc-b85c-ca2db095896e,amara.ojo31@gmail.com,Amara,Ojo,08131047876,member,"""2025-11-12T20:22:29.280Z"""
7ad20a39-118d-4be4-8ac7-6cab2c310401,fatima.bello32@yahoo.com,Fatima,Bello,08035364560,member,"""2025-11-12T20:22:29.280Z"""
da87d28b-1dd1-4afc-8675-68280b744c0f,ngozi.akinola33@gmail.com,Ngozi,Akinola,08038192536,member,"""2025-11-12T20:22:29.280Z"""
5df84edf-53cb-4ff8-93c8-024415e6bc08,garba.akinola34@yahoo.com,Garba,Akinola,08039514784,member,"""2025-11-12T20:22:29.280Z"""
37fdaa0e-c078-486c-9090-8f6a19a2c614,asabe.obi35@yahoo.com,Asabe,Obi,07064787696,member,"""2025-11-12T20:22:29.280Z"""
df11e965-3b82-4f20-85f4-0dd0b992b988,safiya.okoro36@yahoo.com,Safiya,Okoro,07032841151,member,"""2025-11-12T20:22:29.373Z"""
e6d797cc-e2fd-4df6-b808-c7af267b0f6c,oluwaseun.aliyu37@gmail.com,Oluwaseun,Aliyu,08035872972,member,"""2025-11-12T20:22:29.373Z"""
48ebe60e-ffb7-45aa-b7ea-9f99b99833ef,chidinma.anyanwu38@gmail.com,Chidinma,Anyanwu,08061975489,member,"""2025-11-12T20:22:29.373Z"""
218bf9c0-0f30-4a6d-99ac-4d3d833ae3e5,mohammed.obi39@yahoo.com,Mohammed,Obi,08168141634,member,"""2025-11-12T20:22:29.373Z"""
f4d6b58b-abec-4ef4-a79b-7f631c855e27,aisha.sadiq40@yahoo.com,Aisha,Sadiq,08165922042,member,"""2025-11-12T20:22:29.373Z"""
07af0502-c9f1-4a7a-9c3a-b3c6f3818650,folake.garba41@gmail.com,Folake,Garba,09067144115,member,"""2025-11-12T20:22:29.373Z"""
a75c98b1-e987-4a38-a5c3-13e5eeee69ff,ifeanyi.chukwuemeka42@yahoo.com,Ifeanyi,Chukwuemeka,08132550622,member,"""2025-11-12T20:22:29.469Z"""
6c406ba8-0400-4f43-bf56-2acc1b6c31c5,chidi.yusuf43@gmail.com,Chidi,Yusuf,07068274050,member,"""2025-11-12T20:22:29.469Z"""
5cd9b7dc-b78e-4822-bcb9-53adfd5ba346,aliyu.akinola44@gmail.com,Aliyu,Akinola,08069831446,member,"""2025-11-12T20:22:29.469Z"""
d9fd1baf-246a-41e9-9b73-3d2b6ff5f9f2,tunde.hassan45@gmail.com,Tunde,Hassan,08149044788,member,"""2025-11-12T20:22:29.469Z"""
3cafce1a-395a-4754-9805-9b3777e9baf9,ifeoma.nwosu46@yahoo.com,Ifeoma,Nwosu,08033356583,member,"""2025-11-12T20:22:29.469Z"""
8b180551-ff77-4fa5-812d-996f42d082ee,adebayo.musa47@gmail.com,Adebayo,Musa,09038077562,member,"""2025-11-12T20:22:29.469Z"""
32f96d96-81dc-4d2a-87a5-8cd4027042a9,adaeze.eze48@yahoo.com,Adaeze,Eze,08166274139,member,"""2025-11-12T20:22:29.566Z"""
4b4abf84-1839-4090-a3c8-9d5da1009691,funmilayo.okonkwo49@yahoo.com,Funmilayo,Okonkwo,09066310620,member,"""2025-11-12T20:22:29.566Z"""
fdd93664-95c5-436d-b3be-ebfa2962185a,maryam.ibrahim50@yahoo.com,Maryam,Ibrahim,08145048517,member,"""2025-11-12T20:22:29.566Z"""
978ca1d6-e0da-4b56-9532-9d954252f47a,folake.ogundele51@gmail.com,Folake,Ogundele,07063226854,member,"""2025-11-12T20:22:29.566Z"""
d779e0bc-89a2-4658-8f5d-99c55c86ffca,funmilayo.haruna52@yahoo.com,Funmilayo,Haruna,09062240764,member,"""2025-11-12T20:22:29.566Z"""
527c06d9-1ee4-4e55-b748-91cf2dd3de7d,ikechukwu.obiora53@gmail.com,Ikechukwu,Obiora,09038623979,member,"""2025-11-12T20:22:29.566Z"""
fb774f71-5e3b-4845-9295-8c673d5a0019,hauwa.uzor54@gmail.com,Hauwa,Uzor,08069997413,member,"""2025-11-12T20:22:29.661Z"""
6b42c46f-fef7-40df-bc1e-f2dad4d8824f,olusegun.abdullahi55@gmail.com,Olusegun,Abdullahi,08145416018,member,"""2025-11-12T20:22:29.661Z"""
d6e52100-e6a3-42f9-9d71-8fb314a77edc,safiya.sani56@gmail.com,Safiya,Sani,07065180491,member,"""2025-11-12T20:22:29.661Z"""
c1901cd8-e4a8-4b5a-9d2c-b1c2efdbf028,ifeanyi.garba57@yahoo.com,Ifeanyi,Garba,08149690109,member,"""2025-11-12T20:22:29.661Z"""
b641159b-df9c-4dd6-b8ee-1a8740000213,rakiya.abubakar58@yahoo.com,Rakiya,Abubakar,08162836828,member,"""2025-11-12T20:22:29.661Z"""
12f401c2-1bf9-4283-8a4b-561110131e2a,ngozi.okoro59@yahoo.com,Ngozi,Okoro,08142711406,member,"""2025-11-12T20:22:29.661Z"""
3e8d7387-e390-4d62-bd23-516bcac85459,fatima.ahmed60@gmail.com,Fatima,Ahmed,09035007624,member,"""2025-11-12T20:22:29.755Z"""
52484c44-4bb0-4aab-986c-26232c04a74d,yakubu.danjuma61@yahoo.com,Yakubu,Danjuma,07033445976,member,"""2025-11-12T20:22:29.755Z"""
3ff3f1da-0052-4fb8-b629-03b8b9990581,sani.bello62@yahoo.com,Sani,Bello,08135459003,member,"""2025-11-12T20:22:29.755Z"""
7f9faf1c-71db-47a8-ba03-1417cbc2cd40,garba.ahmed63@gmail.com,Garba,Ahmed,07033393263,member,"""2025-11-12T20:22:29.755Z"""
b1385046-fd99-4e1c-8267-100bee27a7e9,yusuf.lawal64@gmail.com,Yusuf,Lawal,08142729773,member,"""2025-11-12T20:22:29.755Z"""
50b54168-1320-42d1-9896-c4fda1e1d6f2,adewale.saleh65@yahoo.com,Adewale,Saleh,08167288920,member,"""2025-11-12T20:22:29.755Z"""
f1f17c6b-cd48-467c-965f-7133e83c450e,omolara.bello66@yahoo.com,Omolara,Bello,08039107429,member,"""2025-11-12T20:22:29.851Z"""
3ebc7ec0-050e-4d72-b401-d40c38cff68f,ibrahim.musa67@gmail.com,Ibrahim,Musa,08145385739,member,"""2025-11-12T20:22:29.851Z"""
b2f23b9f-b1d8-43a0-be49-62a1519af889,khadija.haruna68@gmail.com,Khadija,Haruna,07063272942,member,"""2025-11-12T20:22:29.851Z"""
257490aa-97b5-4033-aa71-2a40c6991bfc,halima.aliyu69@yahoo.com,Halima,Aliyu,09066276993,member,"""2025-11-12T20:22:29.851Z"""
bd31f699-00eb-4498-a8f9-04423a64a2cd,adeola.ogundele70@gmail.com,Adeola,Ogundele,07033991836,member,"""2025-11-12T20:22:29.851Z"""
ebeb9e6f-32f6-423e-ab3f-0cd6a2660460,chukwuma.ogundele71@yahoo.com,Chukwuma,Ogundele,09061446104,member,"""2025-11-12T20:22:29.851Z"""
8f4e1ac5-28a9-4fc1-ab9f-3a8f32a7bd26,ifeoma.nnadi72@yahoo.com,Ifeoma,Nnadi,08134746401,member,"""2025-11-12T20:22:29.946Z"""
32908984-3efe-44a4-aa7c-b8885b9cc72d,hadiza.suleiman73@yahoo.com,Hadiza,Suleiman,08069981536,member,"""2025-11-12T20:22:29.946Z"""
c0cde604-b40c-4d6e-b7d2-cd0f588ddea6,ikechukwu.afolabi74@gmail.com,Ikechukwu,Afolabi,09066236755,member,"""2025-11-12T20:22:29.946Z"""
f6b92b45-50cb-43db-a4bb-970d559564a1,ikechukwu.mohammed75@gmail.com,Ikechukwu,Mohammed,09037450980,member,"""2025-11-12T20:22:29.946Z"""
5e87b809-adcc-40e0-9c53-713400b1e469,aliyu.obi76@gmail.com,Aliyu,Obi,09039525844,member,"""2025-11-12T20:22:29.946Z"""
88e67ad9-8afe-4862-8595-33ff00314ba2,khadija.abubakar77@gmail.com,Khadija,Abubakar,08165362522,member,"""2025-11-12T20:22:29.946Z"""
ef02953d-d3ba-4e98-a7b6-bf15fd7b6924,rakiya.mohammed78@gmail.com,Rakiya,Mohammed,09032479884,member,"""2025-11-12T20:22:30.039Z"""
f57872ff-2d1d-4604-b4d5-8f6781364c87,hadiza.chukwuemeka79@yahoo.com,Hadiza,Chukwuemeka,08131225792,member,"""2025-11-12T20:22:30.039Z"""
71658e33-68e3-4875-a738-476f09a82310,asabe.saleh80@yahoo.com,Asabe,Saleh,08036542015,member,"""2025-11-12T20:22:30.039Z"""
9371f293-7a1b-4e78-b8c6-36a7a2bb8bb2,olumide.okonkwo81@gmail.com,Olumide,Okonkwo,08066410490,member,"""2025-11-12T20:22:30.039Z"""
b647a23e-7f51-4a78-80ce-1ba5be09e82a,babatunde.akinola82@gmail.com,Babatunde,Akinola,07065709234,member,"""2025-11-12T20:22:30.039Z"""
2b7b8948-3fa3-4857-a563-1e863da90edf,titilayo.okafor83@yahoo.com,Titilayo,Okafor,09038563067,member,"""2025-11-12T20:22:30.039Z"""
e1352a49-eada-437e-9c7a-3ecc7c7094f2,olumide.ibekwe84@gmail.com,Olumide,Ibekwe,08145067812,member,"""2025-11-12T20:22:30.131Z"""
7621f187-492f-420a-b671-d50a3a4583ef,ikechukwu.hassan85@yahoo.com,Ikechukwu,Hassan,07064207328,member,"""2025-11-12T20:22:30.131Z"""
f0dca498-e503-472b-9d97-b91f1d318845,chukwuma.yakubu86@gmail.com,Chukwuma,Yakubu,09069116140,member,"""2025-11-12T20:22:30.131Z"""
f182ace1-6dcf-42f1-a781-561f5b24b958,jamila.ahmed87@yahoo.com,Jamila,Ahmed,08136236530,member,"""2025-11-12T20:22:30.131Z"""
fa07a85f-c754-44a3-b239-1d7f4fee08e6,musa.okoro88@yahoo.com,Musa,Okoro,08132305967,member,"""2025-11-12T20:22:30.131Z"""
d0fc82ef-4227-4ff8-98d3-3bf1aa8ad7f6,chidinma.ogundele89@gmail.com,Chidinma,Ogundele,08037788780,member,"""2025-11-12T20:22:30.131Z"""
93d79f4c-5273-41ad-a2b2-d9d3bf6df544,bashir.abubakar90@gmail.com,Bashir,Abubakar,08149368811,member,"""2025-11-12T20:22:30.230Z"""
358541c4-c35b-4372-8414-12f05302a415,usman.eze91@gmail.com,Usman,Eze,08133578018,member,"""2025-11-12T20:22:30.230Z"""
d7e25e2c-5af3-4c97-8027-0f1345f1f88c,bashir.adeleke92@yahoo.com,Bashir,Adeleke,08148874573,member,"""2025-11-12T20:22:30.230Z"""
d558c72f-a87c-4778-bfdb-488d500bed5e,jamila.chukwu93@yahoo.com,Jamila,Chukwu,08066973530,member,"""2025-11-12T20:22:30.230Z"""
548513c3-1d49-48b5-bd2f-34ae32f3e571,omolara.haruna94@gmail.com,Omolara,Haruna,08139695405,member,"""2025-11-12T20:22:30.230Z"""
6313cf1c-760c-4589-91b3-7e009969f92c,jamila.hassan95@gmail.com,Jamila,Hassan,08133567767,member,"""2025-11-12T20:22:30.230Z"""
f023cc31-f61f-4343-a3bf-397403961b93,chinonso.umar96@gmail.com,Chinonso,Umar,07061305872,member,"""2025-11-12T20:22:30.324Z"""
ddcf1164-f581-4c10-9c96-5a1c111c0a3c,sani.chinwe97@gmail.com,Sani,Chinwe,07067198629,member,"""2025-11-12T20:22:30.324Z"""
dafdc53f-2eb2-499c-842f-52716a371175,titilayo.mohammed98@gmail.com,Titilayo,Mohammed,07033643479,member,"""2025-11-12T20:22:30.324Z"""
4d98b6a9-dce6-4e69-a2a7-1e3ee26fecf6,tunde.adeyemi99@gmail.com,Tunde,Adeyemi,09037965354,member,"""2025-11-12T20:22:30.324Z"""
1ad53d46-6a0a-45ef-9e47-bc17f2e0e2bd,zainab.anyanwu100@gmail.com,Zainab,Anyanwu,07031821617,member,"""2025-11-12T20:22:30.324Z"""
0c9d21ec-122b-4bee-8ecf-3175dd4db05a,jamila.adeyemi101@gmail.com,Jamila,Adeyemi,08131983032,member,"""2025-11-12T20:22:30.324Z"""
82c5e755-4a78-4ce2-9678-873576e8ee6c,ngozi.ahmed102@gmail.com,Ngozi,Ahmed,08149270116,member,"""2025-11-12T20:22:30.418Z"""
5037c8b6-8797-4b2d-a834-a688d7d29c71,ikechukwu.okafor103@gmail.com,Ikechukwu,Okafor,09038703687,member,"""2025-11-12T20:22:30.418Z"""
23aeddb7-29ad-4166-bdb7-901679c4997b,nneka.hassan104@yahoo.com,Nneka,Hassan,08038972471,member,"""2025-11-12T20:22:30.418Z"""
bb6ca075-737a-4321-87c7-b3c6361f36b4,tunde.chinwe105@gmail.com,Tunde,Chinwe,07039635207,member,"""2025-11-12T20:22:30.418Z"""
93b8660e-162d-40f0-b6df-880fd4770d2e,garba.anyanwu106@yahoo.com,Garba,Anyanwu,09063794095,member,"""2025-11-12T20:22:30.418Z"""
f4111b11-37a6-4c0f-8a1e-794c2d113b39,abdullahi.yusuf107@gmail.com,Abdullahi,Yusuf,07031044135,member,"""2025-11-12T20:22:30.418Z"""
a9c2e0af-f684-484d-96d9-1552547aa2e0,olumide.ojo108@yahoo.com,Olumide,Ojo,07066040104,member,"""2025-11-12T20:22:30.511Z"""
7fa5b6ed-3039-4357-aed9-5f2b77cd71c5,nneka.mohammed109@gmail.com,Nneka,Mohammed,08132939780,member,"""2025-11-12T20:22:30.511Z"""
c7fb7dd8-c750-4a33-aacb-1e56e9a10d2a,buhari.anyanwu110@yahoo.com,Buhari,Anyanwu,07035013521,member,"""2025-11-12T20:22:30.511Z"""
a7bdfeea-388e-4c37-96c5-4ff5316b11a1,ifeoma.saleh111@yahoo.com,Ifeoma,Saleh,09032762390,member,"""2025-11-12T20:22:30.511Z"""
5055b317-87b2-40d3-98cc-d8c644041aeb,chidinma.ahmed112@gmail.com,Chidinma,Ahmed,08134391941,member,"""2025-11-12T20:22:30.511Z"""
471ea1d5-9595-43a2-a6f5-da7e850767ec,funmilayo.bello113@yahoo.com,Funmilayo,Bello,08139883831,member,"""2025-11-12T20:22:30.511Z"""
54379bcf-7e2b-41e0-bd10-42dcade84b7b,chioma.uzor114@gmail.com,Chioma,Uzor,07062837951,member,"""2025-11-12T20:22:30.605Z"""
7425a1bd-d3ce-4870-b32c-2cbb010380bd,emeka.sadiq115@gmail.com,Emeka,Sadiq,08135866886,member,"""2025-11-12T20:22:30.605Z"""
96975902-6ee4-4575-9d37-875b7cabef91,oluwaseun.hassan116@yahoo.com,Oluwaseun,Hassan,08161702329,member,"""2025-11-12T20:22:30.605Z"""
5c5753dc-9c0d-4b28-bc85-ba1e29659b9a,ikechukwu.afolabi117@yahoo.com,Ikechukwu,Afolabi,08034881653,member,"""2025-11-12T20:22:30.605Z"""
0ffd2aff-0dc4-48f8-979f-0c5870cd0e53,sani.sadiq118@gmail.com,Sani,Sadiq,08064290621,member,"""2025-11-12T20:22:30.605Z"""
bb9462e0-08fb-4ae7-93ae-f1c3849d3c13,bashir.okeke119@gmail.com,Bashir,Okeke,08166099813,member,"""2025-11-12T20:22:30.605Z"""
d95d7c77-5b5e-499b-aa9a-42ecf718309d,babatunde.ibekwe120@gmail.com,Babatunde,Ibekwe,08064091084,member,"""2025-11-12T20:22:30.699Z"""
379b6a89-aebe-4787-b5a9-72cde13861db,tunde.ibrahim121@yahoo.com,Tunde,Ibrahim,08166677709,member,"""2025-11-12T20:22:30.699Z"""
f660023e-d2e5-44dd-8cbe-adc1bbe2a9e6,yakubu.sadiq122@gmail.com,Yakubu,Sadiq,07038504085,member,"""2025-11-12T20:22:30.699Z"""
33a3d219-7ccc-40d2-9c9f-93dd8605dd54,chinedu.ibrahim123@gmail.com,Chinedu,Ibrahim,07031204849,member,"""2025-11-12T20:22:30.699Z"""
1017bf81-cbc7-4223-a459-d12941f4043f,olumide.danjuma124@yahoo.com,Olumide,Danjuma,08065019953,member,"""2025-11-12T20:22:30.699Z"""
dc34d3f1-cdb8-45ef-8e0c-b26be016dedf,yusuf.chukwu125@yahoo.com,Yusuf,Chukwu,08145947097,member,"""2025-11-12T20:22:30.699Z"""
4117111b-0261-47ee-aae8-6a55e4493a10,jamila.sani126@yahoo.com,Jamila,Sani,09035014615,member,"""2025-11-12T20:22:30.794Z"""
2d6c89b4-e65e-4791-9e18-2135acf665e9,folake.umar127@yahoo.com,Folake,Umar,08168021989,member,"""2025-11-12T20:22:30.794Z"""
4b48f9b0-eda1-4845-b705-ba9ae3113a1c,ibrahim.ogundele128@gmail.com,Ibrahim,Ogundele,08138814237,member,"""2025-11-12T20:22:30.794Z"""
9e849cd4-fe8e-4541-8623-a4adc7f09175,ahmed.okonkwo129@gmail.com,Ahmed,Okonkwo,08166819479,member,"""2025-11-12T20:22:30.794Z"""
77b04eb7-540f-45f3-8156-fada69b51dcb,tunde.bala130@gmail.com,Tunde,Bala,09038914979,member,"""2025-11-12T20:22:30.794Z"""
561083e4-7a05-4790-8a61-6ff46b55c0b0,chinonso.ahmed131@yahoo.com,Chinonso,Ahmed,08035551332,member,"""2025-11-12T20:22:30.794Z"""
59838a24-44f2-4838-8bda-2dc883ecab11,bashir.okafor132@gmail.com,Bashir,Okafor,08134708589,member,"""2025-11-12T20:22:30.890Z"""
b6f57257-643e-4c83-b7e4-09aec4d4030f,yakubu.nwosu133@gmail.com,Yakubu,Nwosu,08161863717,member,"""2025-11-12T20:22:30.890Z"""
299f2320-fea8-4571-a353-1704182afbca,ikechukwu.nnadi134@yahoo.com,Ikechukwu,Nnadi,08164588969,member,"""2025-11-12T20:22:30.890Z"""
47f226ab-081d-46dd-bfb0-a6718dfb29b6,chukwudi.okafor135@yahoo.com,Chukwudi,Okafor,09036554357,member,"""2025-11-12T20:22:30.890Z"""
6be190e3-fdac-417b-91e9-0e440cfc3503,fatima.yusuf136@yahoo.com,Fatima,Yusuf,08162985758,member,"""2025-11-12T20:22:30.890Z"""
934cddbf-1999-43e0-9f78-27bad6be1ba4,chinedu.adekunle137@gmail.com,Chinedu,Adekunle,07033037437,member,"""2025-11-12T20:22:30.890Z"""
3b16c4ff-6fa7-4495-a997-908827ee6f3c,chinonso.okeke138@gmail.com,Chinonso,Okeke,08034969269,member,"""2025-11-12T20:22:30.989Z"""
af9f9c63-2f38-4273-a684-0c8e69754e98,oluwaseun.hassan139@yahoo.com,Oluwaseun,Hassan,08066446932,member,"""2025-11-12T20:22:30.989Z"""
a21c0369-3ac7-40d8-b8b6-16b4f83fdeac,yakubu.ibekwe140@yahoo.com,Yakubu,Ibekwe,08136629041,member,"""2025-11-12T20:22:30.989Z"""
60908c4e-ac90-41f6-954f-1f9d35e0a6b1,funmilayo.ogundele141@gmail.com,Funmilayo,Ogundele,09038303099,member,"""2025-11-12T20:22:30.989Z"""
